champion,damage_objectives,damage_building,damage_turrets,kda,turret_kills,vision_score,damage_total,gold_earned,role,minions_killed
Camille,2656.0,4673.0,2656.0,2.7777777777777777,1.0,29.0,168729,15750,TopLane_Jungle,Many
Darius,0.0,8478.0,0.0,2.0,0.0,15.0,127768,12381,TopLane_Jungle,Many
Veigar,2688.0,6176.0,2688.0,3.6666666666666665,2.0,18.0,61706,8446,Other,Many
Kennen,2685.0,5259.0,2685.0,4.0,1.0,29.0,163922,12710,TopLane_Jungle,Many
Ekko,2805.0,11037.0,2805.0,3.1666666666666665,0.0,21.0,164697,13761,Other,Many
Jhin,1220.0,4981.0,1220.0,4.5,0.0,8.0,100884,9046,Other,Many
Jhin,4470.0,5892.0,4470.0,1.6666666666666667,1.0,11.0,99734,8999,Other,Many
Camille,3764.0,7563.0,3764.0,12.0,2.0,24.0,119128,11333,TopLane_Jungle,Many
Rakan,262.0,502.0,262.0,1.0,0.0,67.0,7612,5256,Other,Few
Skarner,0.0,17484.0,0.0,0.8333333333333334,0.0,27.0,117477,9092,TopLane_Jungle,Few
Kennen,8965.0,15667.0,8965.0,2.333333333333333,2.0,45.0,169682,14707,TopLane_Jungle,Many
Zilean,2213.0,3594.0,2213.0,3.5,0.0,63.0,80026,9834,Other,Few
Kennen,3330.0,4044.0,3330.0,2.0,1.0,33.0,129836,11885,TopLane_Jungle,Many
Pyke,789.0,789.0,789.0,1.2,0.0,147.0,27409,16072,Other,Few
Graves,403.0,15915.0,403.0,4.0,0.0,31.0,192739,12037,TopLane_Jungle,Few
Kennen,0.0,2191.0,0.0,0.75,0.0,12.0,82101,8093,TopLane_Jungle,Many
Hecarim,0.0,5040.0,0.0,1.0,0.0,16.0,93222,7356,TopLane_Jungle,Few
Sona,351.0,2191.0,351.0,3.0,0.0,29.0,19804,5692,Other,Few
Blitzcrank,0.0,3711.0,0.0,0.6666666666666666,0.0,32.0,17585,4608,Other,Few
Graves,751.0,14741.0,751.0,2.0,0.0,32.0,177148,13601,TopLane_Jungle,Few
Corki,309.0,506.0,309.0,1.25,0.0,11.0,87340,8702,Other,Many
AurelionSol,847.0,4993.0,847.0,4.5,1.0,19.0,86571,8104,Other,Many
Hecarim,1590.0,40799.0,1590.0,4.5,1.0,17.0,188323,12598,TopLane_Jungle,Few
Soraka,1087.0,1087.0,1087.0,0.8571428571428571,0.0,46.0,14797,5977,Other,Few
AurelionSol,2162.0,4104.0,2162.0,6.333333333333332,1.0,21.0,120853,13416,Other,Many
Viego,1308.0,10443.0,1308.0,1.6666666666666667,1.0,16.0,160930,12317,TopLane_Jungle,Few
Sivir,1075.0,1782.0,1075.0,1.3333333333333333,0.0,11.0,80180,6868,Other,Many
Veigar,3087.0,3087.0,3087.0,3.75,2.0,30.0,139345,12590,Other,Many
Yuumi,331.0,331.0,331.0,4.5,0.0,21.0,9678,5663,Other,Few
AurelionSol,387.0,2688.0,387.0,1.7,0.0,19.0,113741,12885,Other,Many
Vayne,798.0,2396.0,798.0,0.5,0.0,12.0,66500,7366,Other,Many
Caitlyn,5203.0,11164.0,5203.0,4.333333333333333,1.0,18.0,111367,9727,Other,Many
Riven,6651.0,8572.0,6651.0,4.5,3.0,12.0,132361,12375,TopLane_Jungle,Many
Syndra,771.0,771.0,771.0,1.5,0.0,24.0,92635,8267,Other,Many
Heimerdinger,3023.0,4388.0,3023.0,0.8,1.0,11.0,95722,8536,TopLane_Jungle,Many
Zac,0.0,2416.0,0.0,1.8,0.0,10.0,89138,6626,TopLane_Jungle,Few
Sylas,0.0,63.0,0.0,1.3333333333333333,0.0,6.0,42980,5446,Other,Many
Yone,597.0,773.0,597.0,4.5,0.0,12.0,85310,9927,Other,Many
Jayce,0.0,138.0,0.0,1.4,0.0,18.0,91667,9062,TopLane_Jungle,Many
Caitlyn,5633.0,18556.0,5633.0,5.75,3.0,33.0,114688,12814,Other,Many
Hecarim,1015.0,39918.0,1015.0,4.333333333333333,0.0,10.0,266217,16657,TopLane_Jungle,Few
Ziggs,857.0,4756.0,857.0,1.2857142857142858,0.0,26.0,155538,11663,Other,Many
Katarina,829.0,1735.0,829.0,1.75,1.0,28.0,146033,13277,Other,Many
Zilean,527.0,2355.0,527.0,2.0,1.0,51.0,17469,7091,Other,Few
Viktor,1522.0,1522.0,1522.0,0.3333333333333333,1.0,10.0,60276,6413,Other,Many
Twitch,0.0,0.0,0.0,0.1428571428571428,0.0,7.0,35563,5046,Other,Few
Shen,0.0,0.0,0.0,7.0,0.0,13.0,40340,5948,TopLane_Jungle,Few
Twitch,271.0,361.0,271.0,0.6666666666666666,0.0,8.0,56589,5937,Other,Many
Evelynn,0.0,16093.0,0.0,9.0,1.0,26.0,138502,12143,TopLane_Jungle,Few
Jhin,6084.0,21950.0,6084.0,16.0,2.0,42.0,262646,18795,Other,Many
Corki,9336.0,17343.0,9336.0,8.333333333333334,2.0,53.0,304852,21652,Other,Many
Leona,0.0,0.0,0.0,0.0,0.0,18.0,7575,3282,Other,Few
Ekko,4737.0,10508.0,4737.0,2.6,1.0,12.0,163366,13075,Other,Many
RekSai,374.0,11841.0,374.0,1.4545454545454546,0.0,32.0,133833,11282,TopLane_Jungle,Few
Sylas,730.0,730.0,730.0,0.8181818181818182,0.0,23.0,85582,9084,Other,Many
Lulu,337.0,830.0,337.0,1.6,0.0,6.0,11541,4979,Other,Few
Leblanc,2729.0,2729.0,2729.0,2.5,0.0,17.0,112164,11841,Other,Many
Aphelios,9724.0,12227.0,9724.0,4.333333333333333,2.0,19.0,89330,10702,Other,Many
Blitzcrank,289.0,1180.0,289.0,11.0,0.0,85.0,20332,9035,Other,Few
Caitlyn,723.0,1190.0,723.0,2.6,0.0,13.0,61679,10357,Other,Many
Sett,2768.0,2768.0,2768.0,0.8333333333333334,0.0,11.0,87098,9393,TopLane_Jungle,Many
Yone,4641.0,15920.0,4641.0,2.0,2.0,21.0,159915,11969,TopLane_Jungle,Many
Sivir,6491.0,13003.0,6491.0,4.25,2.0,23.0,184366,13782,Other,Many
Corki,5400.0,13549.0,5400.0,1.6,1.0,44.0,237957,16473,Other,Many
Karma,0.0,917.0,0.0,0.4285714285714285,0.0,29.0,14029,4932,Other,Few
Tryndamere,6769.0,25526.0,6769.0,3.6666666666666665,3.0,39.0,315634,18860,TopLane_Jungle,Many
Camille,0.0,0.0,0.0,1.1428571428571428,0.0,7.0,30501,6342,TopLane_Jungle,Few
Akali,625.0,727.0,625.0,1.6,0.0,26.0,98368,9314,Other,Many
Taric,1615.0,7573.0,1615.0,3.4,2.0,64.0,26623,8165,Other,Few
Akali,2460.0,2460.0,2460.0,1.75,2.0,15.0,129008,12200,TopLane_Jungle,Many
Viego,0.0,21903.0,0.0,4.25,0.0,30.0,161686,12745,TopLane_Jungle,Few
Kayn,0.0,18464.0,0.0,1.8571428571428568,0.0,18.0,188142,13658,TopLane_Jungle,Few
Zed,0.0,437.0,0.0,2.0,0.0,14.0,90563,9281,Other,Many
Zilean,819.0,1098.0,819.0,9.5,0.0,31.0,29257,7867,Other,Few
Lux,1097.0,5559.0,1097.0,2.0,0.0,21.0,121593,10429,Other,Many
Evelynn,168.0,19637.0,168.0,12.0,1.0,9.0,132253,8337,TopLane_Jungle,Few
Yuumi,919.0,1011.0,919.0,2.9,0.0,33.0,11124,8849,Other,Few
Kassadin,1613.0,4665.0,1613.0,5.5,1.0,22.0,126017,10445,Other,Many
Rakan,875.0,1115.0,875.0,4.0,0.0,40.0,17967,7289,Other,Few
Viego,810.0,4957.0,810.0,1.2,0.0,19.0,83909,8474,Other,Many
Jayce,1647.0,1647.0,1647.0,0.2727272727272727,0.0,10.0,80672,7325,TopLane_Jungle,Many
Rengar,8732.0,15118.0,8732.0,3.625,4.0,15.0,132454,16018,TopLane_Jungle,Many
Fiora,11111.0,12455.0,11111.0,3.75,4.0,6.0,98186,11135,TopLane_Jungle,Many
Kindred,1257.0,6461.0,1257.0,0.6153846153846154,0.0,25.0,87595,7979,TopLane_Jungle,Few
Jayce,8159.0,16751.0,8159.0,2.0,2.0,31.0,280255,16904,Other,Many
Lulu,507.0,3057.0,507.0,11.0,0.0,59.0,12788,7624,TopLane_Jungle,Few
Lux,402.0,402.0,402.0,1.0,0.0,6.0,45348,5288,Other,Many
Ahri,1391.0,4802.0,1391.0,2.5,1.0,25.0,164942,15170,Other,Many
Sylas,72.0,103.0,72.0,4.5,0.0,9.0,51361,6803,Other,Many
Camille,910.0,1943.0,910.0,5.0,0.0,21.0,90116,12172,TopLane_Jungle,Many
Shaco,0.0,16494.0,0.0,3.6666666666666665,0.0,39.0,139784,12965,TopLane_Jungle,Few
Kayn,3685.0,39033.0,3685.0,1.625,3.0,26.0,272447,15287,TopLane_Jungle,Few
Graves,4087.0,43190.0,4087.0,17.0,4.0,24.0,177713,11243,TopLane_Jungle,Few
Xayah,0.0,4138.0,0.0,1.3333333333333333,0.0,18.0,176440,11680,Other,Many
Morgana,161.0,1811.0,161.0,4.75,0.0,63.0,18213,7804,Other,Few
Jayce,12820.0,18625.0,12820.0,1.4545454545454546,4.0,43.0,235680,16376,TopLane_Jungle,Many
Talon,243.0,30069.0,243.0,1.6666666666666667,1.0,28.0,177807,16044,TopLane_Jungle,Few
Yone,1786.0,4743.0,1786.0,0.9090909090909092,1.0,15.0,142117,10787,TopLane_Jungle,Many
Camille,913.0,913.0,913.0,1.0,0.0,19.0,104253,10137,TopLane_Jungle,Many
Talon,0.0,21352.0,0.0,2.125,0.0,28.0,182496,12492,TopLane_Jungle,Few
Fiddlesticks,0.0,11896.0,0.0,3.0,0.0,60.0,147984,12708,TopLane_Jungle,Few
Taric,353.0,4293.0,353.0,0.6153846153846154,0.0,32.0,22999,6971,Other,Few
Sona,2525.0,3305.0,2525.0,7.0,0.0,76.0,26953,9003,Other,Few
Graves,3969.0,19905.0,3969.0,1.75,1.0,25.0,183063,12209,TopLane_Jungle,Few
Jax,8042.0,18078.0,8042.0,0.5555555555555556,3.0,39.0,144369,11922,TopLane_Jungle,Many
Bard,0.0,3346.0,0.0,2.6,0.0,53.0,19442,7357,Other,Few
Graves,2648.0,16616.0,2648.0,0.5333333333333333,1.0,34.0,243682,12810,TopLane_Jungle,Many
Corki,0.0,735.0,0.0,1.5,0.0,5.0,46608,5739,Other,Few
Vayne,9571.0,27670.0,9571.0,3.25,2.0,31.0,250344,19039,Other,Many
Vi,0.0,17840.0,0.0,1.6666666666666667,0.0,52.0,161426,12216,TopLane_Jungle,Few
MissFortune,4494.0,11025.0,4494.0,1.7142857142857142,2.0,21.0,268028,14996,Other,Many
JarvanIV,198.0,7466.0,198.0,6.0,0.0,48.0,138060,15659,TopLane_Jungle,Many
Nautilus,0.0,0.0,0.0,0.4,0.0,24.0,11318,3265,Other,Few
Galio,1279.0,1785.0,1279.0,8.5,0.0,59.0,45217,8932,Other,Few
Fiora,5931.0,9964.0,5931.0,2.5,2.0,20.0,150625,13396,TopLane_Jungle,Many
TwistedFate,4303.0,6901.0,4303.0,4.75,1.0,19.0,144861,13602,Other,Many
Annie,1143.0,1340.0,1143.0,9.0,0.0,6.0,44747,6155,Other,Many
Rakan,502.0,4318.0,502.0,1.7272727272727273,0.0,122.0,28565,10660,Other,Few
Graves,1709.0,27850.0,1709.0,3.2,2.0,22.0,288529,16187,TopLane_Jungle,Many
Alistar,0.0,0.0,0.0,1.8,0.0,43.0,15720,6643,Other,Few
Akshan,0.0,3627.0,0.0,1.0,0.0,16.0,102162,9661,Other,Many
Yuumi,1393.0,1649.0,1393.0,13.0,1.0,32.0,11640,6157,Other,Few
Yone,2921.0,16697.0,2921.0,6.333333333333332,0.0,22.0,304367,18224,Other,Many
Illaoi,141.0,6607.0,141.0,1.7777777777777777,0.0,31.0,83615,9173,TopLane_Jungle,Many
Yasuo,6874.0,8744.0,6874.0,4.5,3.0,17.0,150075,12162,Other,Many
AurelionSol,2216.0,8204.0,2216.0,11.0,1.0,23.0,144034,11841,Other,Many
Malphite,0.0,342.0,0.0,0.8,0.0,18.0,63467,6750,TopLane_Jungle,Many
Kayn,0.0,5287.0,0.0,1.0,0.0,12.0,85052,6151,TopLane_Jungle,Few
Akshan,1731.0,12988.0,1731.0,2.875,2.0,24.0,181130,16727,Other,Many
Draven,0.0,2762.0,0.0,0.9,0.0,23.0,120447,12018,Other,Many
Singed,2309.0,11920.0,2309.0,8.0,1.0,30.0,120710,10574,TopLane_Jungle,Many
Xerath,1799.0,6698.0,1799.0,3.75,2.0,17.0,206600,16659,Other,Many
Sylas,1949.0,5739.0,1949.0,3.0,0.0,17.0,95601,12093,TopLane_Jungle,Many
Teemo,497.0,10826.0,497.0,5.0,0.0,25.0,96472,9132,TopLane_Jungle,Many
Ekko,35.0,6033.0,35.0,1.0,0.0,11.0,89559,6022,TopLane_Jungle,Few
LeeSin,0.0,7876.0,0.0,2.2857142857142856,0.0,22.0,131137,11550,TopLane_Jungle,Few
Morgana,424.0,1925.0,424.0,4.0,0.0,56.0,63854,9403,Other,Many
Jhin,3763.0,13827.0,3763.0,7.0,1.0,13.0,126901,11713,Other,Many
Tristana,14081.0,30603.0,14081.0,3.0,6.0,30.0,384683,22459,Other,Many
Shaco,0.0,20048.0,0.0,0.75,0.0,25.0,148979,9321,TopLane_Jungle,Few
Ornn,801.0,5183.0,801.0,4.0,0.0,21.0,88965,8531,TopLane_Jungle,Many
Poppy,6182.0,10984.0,6182.0,12.0,2.0,11.0,103044,10438,TopLane_Jungle,Many
Bard,755.0,755.0,755.0,4.666666666666667,1.0,37.0,9493,6209,Other,Few
Renekton,1262.0,1553.0,1262.0,0.7142857142857143,0.0,16.0,81153,7589,TopLane_Jungle,Many
Swain,5329.0,9661.0,5329.0,6.666666666666668,2.0,28.0,163162,13734,Other,Many
Tryndamere,0.0,0.0,0.0,0.3333333333333333,0.0,10.0,75069,6274,Other,Many
Soraka,813.0,1562.0,813.0,8.0,1.0,42.0,13999,7144,Other,Few
Rakan,2370.0,2370.0,2370.0,6.2,1.0,85.0,29919,9399,Other,Few
Zoe,4875.0,15588.0,4875.0,5.0,1.0,31.0,171372,16318,Other,Many
Akali,93.0,1333.0,93.0,1.5,0.0,30.0,110578,9772,Other,Many
Kaisa,0.0,3651.0,0.0,0.3333333333333333,0.0,18.0,100535,9154,Other,Many
Cassiopeia,1799.0,9417.0,1799.0,2.0,2.0,11.0,97986,9941,Other,Many
Akshan,4019.0,13847.0,4019.0,3.0,4.0,42.0,200427,17868,TopLane_Jungle,Many
Graves,5600.0,26852.0,5600.0,1.7692307692307692,1.0,47.0,371811,19186,TopLane_Jungle,Many
Graves,8565.0,9284.0,8565.0,3.5,3.0,12.0,109102,9764,TopLane_Jungle,Many
Morgana,1137.0,1137.0,1137.0,27.0,1.0,57.0,21849,8977,Other,Few
Nami,1310.0,1310.0,1310.0,1.8,0.0,43.0,10560,6714,Other,Few
Vladimir,5597.0,7907.0,5597.0,14.0,3.0,9.0,119569,11499,TopLane_Jungle,Many
Tryndamere,9675.0,9675.0,9675.0,0.25,4.0,4.0,50685,6533,TopLane_Jungle,Few
Kayn,261.0,16350.0,261.0,0.8333333333333334,0.0,19.0,139515,8549,TopLane_Jungle,Few
Poppy,927.0,2112.0,927.0,1.0,0.0,17.0,84773,9214,TopLane_Jungle,Many
Lux,3519.0,8199.0,3519.0,4.5,0.0,11.0,104391,10566,Other,Many
Thresh,796.0,2916.0,796.0,3.8,1.0,52.0,15478,7672,Other,Few
Nami,1175.0,1175.0,1175.0,1.2,0.0,41.0,13515,7007,Other,Few
Graves,1654.0,32666.0,1654.0,3.375,1.0,50.0,191721,14723,TopLane_Jungle,Few
Draven,1059.0,3911.0,1059.0,1.3333333333333333,0.0,20.0,74352,10440,Other,Many
Leblanc,713.0,1056.0,713.0,3.0,0.0,16.0,62883,7941,Other,Many
Aatrox,2798.0,3566.0,2798.0,0.7857142857142857,1.0,10.0,98507,10293,TopLane_Jungle,Many
RekSai,0.0,8978.0,0.0,1.1428571428571428,0.0,12.0,128617,9498,TopLane_Jungle,Few
Jhin,3160.0,13376.0,3160.0,4.8,2.0,23.0,242392,17747,Other,Many
Zoe,3345.0,8072.0,3345.0,3.4,1.0,19.0,126976,11788,Other,Many
Syndra,2173.0,2173.0,2173.0,2.8,1.0,13.0,89137,9780,Other,Many
Zed,591.0,23212.0,591.0,6.0,1.0,20.0,155680,8667,TopLane_Jungle,Few
Yuumi,496.0,595.0,496.0,14.5,0.0,51.0,14443,8795,Other,Few
Thresh,1736.0,2847.0,1736.0,12.0,1.0,52.0,14275,6566,Other,Few
Talon,635.0,52277.0,635.0,6.0,1.0,30.0,249947,14911,TopLane_Jungle,Few
Pantheon,3428.0,8736.0,3428.0,4.75,3.0,26.0,154803,17141,Other,Many
LeeSin,0.0,9839.0,0.0,1.0,0.0,22.0,123509,8924,TopLane_Jungle,Few
Rumble,1852.0,3132.0,1852.0,3.0,1.0,30.0,164913,12799,Other,Many
Sona,0.0,6488.0,0.0,4.5,0.0,56.0,21091,6840,Other,Few
Warwick,3856.0,6583.0,3856.0,1.5,1.0,22.0,123911,11167,TopLane_Jungle,Many
Leona,0.0,0.0,0.0,1.875,0.0,79.0,20478,7194,Other,Few
Jinx,3605.0,23613.0,3605.0,9.5,0.0,48.0,194033,14318,Other,Many
Darius,0.0,19027.0,0.0,3.1666666666666665,0.0,18.0,167194,13004,TopLane_Jungle,Many
Rakan,172.0,172.0,172.0,2.0,0.0,84.0,24790,6421,Other,Few
Garen,1523.0,3015.0,1523.0,12.0,1.0,12.0,150751,11787,Other,Many
Mordekaiser,2721.0,6175.0,2721.0,1.8,1.0,11.0,154068,14057,TopLane_Jungle,Many
Sona,3366.0,4861.0,3366.0,9.0,1.0,33.0,22847,8990,Other,Few
Graves,4794.0,44073.0,4794.0,4.4,3.0,26.0,255655,16204,TopLane_Jungle,Few
Graves,7715.0,22479.0,7715.0,6.75,2.0,42.0,364982,22954,TopLane_Jungle,Many
Sona,1578.0,1685.0,1578.0,8.0,0.0,16.0,15825,5968,Other,Few
Lulu,46.0,2420.0,46.0,2.6666666666666665,0.0,34.0,11403,4999,Other,Few
Yasuo,5829.0,13091.0,5829.0,2.0,2.0,12.0,201205,11825,Other,Many
Twitch,7494.0,18132.0,7494.0,4.5,3.0,14.0,102072,12409,Other,Many
Thresh,524.0,1901.0,524.0,3.5,0.0,55.0,16261,6150,Other,Few
Ivern,0.0,123.0,0.0,1.6666666666666667,0.0,15.0,309902,7341,TopLane_Jungle,Few
Diana,0.0,3465.0,0.0,1.0,0.0,13.0,91186,7511,TopLane_Jungle,Few
Poppy,2533.0,2533.0,2533.0,1.1428571428571428,1.0,50.0,162360,12479,TopLane_Jungle,Many
Talon,0.0,20534.0,0.0,1.5,1.0,22.0,147428,9628,TopLane_Jungle,Few
Lux,3184.0,5843.0,3184.0,8.5,1.0,43.0,61065,8696,Other,Few
Leona,60.0,824.0,60.0,3.5,0.0,92.0,20603,8845,Other,Few
Singed,456.0,456.0,456.0,1.8,0.0,14.0,82299,9570,Other,Few
Aphelios,5283.0,5283.0,5283.0,2.8,1.0,33.0,102656,11315,Other,Many
Kindred,2442.0,36582.0,2442.0,3.0,3.0,15.0,179589,13091,TopLane_Jungle,Few
Irelia,3793.0,4746.0,3793.0,0.4444444444444444,1.0,13.0,112447,8723,TopLane_Jungle,Many
Singed,2560.0,15643.0,2560.0,8.0,1.0,13.0,102320,7825,TopLane_Jungle,Many
Akshan,1796.0,2522.0,1796.0,5.666666666666668,1.0,9.0,109826,11018,TopLane_Jungle,Few
Sona,1086.0,4781.0,1086.0,4.5,0.0,38.0,12403,6026,Other,Few
Lux,1783.0,9316.0,1783.0,6.75,0.0,121.0,95461,13772,Other,Few
Poppy,2797.0,2797.0,2797.0,1.2,1.0,16.0,113302,9565,TopLane_Jungle,Many
Jayce,5003.0,5611.0,5003.0,2.0,2.0,18.0,103868,8976,TopLane_Jungle,Many
Fiora,5752.0,7726.0,5752.0,1.0,1.0,11.0,87896,8417,TopLane_Jungle,Many
Qiyana,2280.0,45787.0,2280.0,14.0,2.0,34.0,234037,13001,TopLane_Jungle,Few
Syndra,4336.0,4422.0,4336.0,2.75,1.0,23.0,139088,12997,Other,Many
Xerath,176.0,633.0,176.0,1.0,0.0,56.0,35714,6466,Other,Few
Ziggs,518.0,518.0,518.0,3.0,0.0,8.0,51433,5133,Other,Many
Camille,1583.0,1583.0,1583.0,0.5,0.0,9.0,49111,5859,TopLane_Jungle,Few
Camille,4347.0,9790.0,4347.0,1.875,2.0,25.0,127352,14000,TopLane_Jungle,Many
Karthus,671.0,28748.0,671.0,6.666666666666668,1.0,28.0,217968,14371,TopLane_Jungle,Few
Caitlyn,9757.0,34917.0,9757.0,19.0,1.0,38.0,210743,16934,Other,Many
Orianna,2766.0,6670.0,2766.0,7.0,0.0,43.0,150582,10634,Other,Many
Karma,693.0,693.0,693.0,1.0,0.0,40.0,19972,5492,Other,Few
Vex,3258.0,4531.0,3258.0,20.0,0.0,15.0,115402,12641,Other,Many
Akshan,5001.0,10435.0,5001.0,5.0,1.0,29.0,157455,14457,Other,Many
Garen,5032.0,6717.0,5032.0,3.0,3.0,14.0,139932,10948,TopLane_Jungle,Many
Riven,0.0,1013.0,0.0,1.5,0.0,47.0,100681,8540,TopLane_Jungle,Many
Camille,0.0,0.0,0.0,0.5,0.0,17.0,47195,6563,TopLane_Jungle,Many
Fiddlesticks,584.0,12236.0,584.0,1.3333333333333333,0.0,51.0,146004,9416,TopLane_Jungle,Few
Karthus,2243.0,10310.0,2243.0,2.6,1.0,18.0,120781,9999,Other,Many
TwistedFate,1601.0,4396.0,1601.0,2.0,1.0,24.0,66650,8474,Other,Many
Talon,479.0,28822.0,479.0,3.6,1.0,23.0,153269,11632,TopLane_Jungle,Few
Thresh,162.0,629.0,162.0,1.1666666666666667,0.0,50.0,17179,7365,Other,Few
Nautilus,71.0,1731.0,71.0,1.5454545454545454,0.0,120.0,36323,9650,Other,Few
Hecarim,0.0,13318.0,0.0,2.0,0.0,16.0,113962,8870,TopLane_Jungle,Few
Alistar,0.0,5.0,0.0,2.0,0.0,45.0,16345,7568,Other,Few
Jayce,0.0,969.0,0.0,0.5,0.0,5.0,56244,5393,TopLane_Jungle,Many
Nautilus,793.0,1256.0,793.0,1.8,1.0,45.0,25111,5979,Other,Few
Camille,5478.0,5478.0,5478.0,2.4,2.0,16.0,83330,9592,TopLane_Jungle,Many
Graves,2875.0,53412.0,2875.0,6.0,3.0,36.0,289113,19051,TopLane_Jungle,Few
Draven,3567.0,10991.0,3567.0,4.5,2.0,10.0,73544,9350,Other,Many
Viego,755.0,20304.0,755.0,4.2,1.0,20.0,170947,12690,TopLane_Jungle,Few
Syndra,2822.0,8341.0,2822.0,3.0,1.0,37.0,154490,14079,Other,Many
Yone,1714.0,1714.0,1714.0,3.0,0.0,25.0,179717,14301,Other,Many
Vladimir,1099.0,1099.0,1099.0,1.2222222222222223,1.0,20.0,135178,10749,Other,Many
Zac,129.0,157.0,129.0,1.25,0.0,73.0,34471,7011,Other,Few
Warwick,2720.0,8291.0,2720.0,1.181818181818182,1.0,28.0,140889,11893,TopLane_Jungle,Few
Draven,765.0,765.0,765.0,2.0,0.0,6.0,32023,5080,Other,Few
Jax,7819.0,13202.0,7819.0,1.6666666666666667,2.0,20.0,162834,13739,TopLane_Jungle,Many
Thresh,151.0,151.0,151.0,0.75,0.0,22.0,14250,5304,Other,Few
Kayle,7927.0,17243.0,7927.0,5.666666666666668,2.0,26.0,248349,16776,TopLane_Jungle,Many
Nautilus,313.0,1375.0,313.0,1.5555555555555556,0.0,39.0,34648,6429,Other,Few
MissFortune,0.0,4599.0,0.0,1.5555555555555556,0.0,10.0,99652,9884,Other,Many
Jax,7089.0,9849.0,7089.0,3.0,3.0,10.0,157646,13361,TopLane_Jungle,Many
Jhin,3860.0,6035.0,3860.0,18.0,1.0,15.0,109808,10571,Other,Many
Kled,9047.0,9529.0,9047.0,1.4,4.0,12.0,95123,8490,TopLane_Jungle,Many
Shyvana,2855.0,12079.0,2855.0,2.0,1.0,35.0,145621,10756,TopLane_Jungle,Few
Hecarim,3725.0,45015.0,3725.0,2.2,3.0,14.0,240382,13174,TopLane_Jungle,Few
Zoe,6556.0,9774.0,6556.0,2.6666666666666665,1.0,42.0,203555,14851,Other,Many
Yasuo,2106.0,8729.0,2106.0,6.5,1.0,13.0,123126,11332,Other,Many
DrMundo,1026.0,10062.0,1026.0,2.6,0.0,26.0,128247,10859,TopLane_Jungle,Many
Graves,751.0,14741.0,751.0,2.0,0.0,32.0,177148,13601,TopLane_Jungle,Few
Draven,8326.0,25536.0,8326.0,4.75,1.0,38.0,179816,17453,Other,Many
Yuumi,505.0,3417.0,505.0,13.0,1.0,60.0,20846,8285,Other,Few
Seraphine,806.0,1267.0,806.0,0.75,1.0,29.0,17733,4778,Other,Few
Rakan,357.0,905.0,357.0,4.0,0.0,41.0,17657,6962,Other,Few
LeeSin,56.0,28773.0,56.0,1.6666666666666667,3.0,28.0,168514,12228,TopLane_Jungle,Few
Irelia,0.0,0.0,0.0,0.3333333333333333,0.0,9.0,46880,5081,TopLane_Jungle,Many
LeeSin,797.0,17629.0,797.0,7.5,0.0,28.0,101395,9208,TopLane_Jungle,Few
Thresh,58.0,1294.0,58.0,3.333333333333333,0.0,62.0,18225,6474,Other,Few
Viego,1911.0,41905.0,1911.0,2.0,2.0,15.0,218968,16122,TopLane_Jungle,Few
Graves,0.0,8542.0,0.0,0.25,0.0,14.0,75730,5012,TopLane_Jungle,Few
XinZhao,111.0,9103.0,111.0,0.7142857142857143,0.0,36.0,122155,9276,TopLane_Jungle,Few
Viego,0.0,3826.0,0.0,1.5,0.0,27.0,143660,12271,TopLane_Jungle,Few
Nami,1957.0,2466.0,1957.0,1.5454545454545454,0.0,60.0,18208,8638,Other,Few
Xayah,5950.0,18536.0,5950.0,6.5,2.0,17.0,145189,10988,Other,Many
Shen,1403.0,4571.0,1403.0,1.5714285714285714,1.0,29.0,77306,10219,TopLane_Jungle,Many
Pantheon,2201.0,6876.0,2201.0,3.25,0.0,23.0,106409,11208,Other,Many
Graves,2765.0,33237.0,2765.0,7.0,1.0,34.0,206424,13248,TopLane_Jungle,Few
Graves,1333.0,11855.0,1333.0,1.5714285714285714,1.0,26.0,133894,10848,TopLane_Jungle,Many
Nami,0.0,0.0,0.0,1.375,0.0,46.0,14647,6672,Other,Few
Nasus,1832.0,4692.0,1832.0,1.125,1.0,15.0,109314,11126,Other,Many
Camille,4093.0,4487.0,4093.0,0.9090909090909092,2.0,10.0,84993,11210,TopLane_Jungle,Many
Ekko,5408.0,7752.0,5408.0,4.0,3.0,16.0,196785,17265,Other,Many
MonkeyKing,9592.0,14741.0,9592.0,5.0,4.0,9.0,129820,12731,TopLane_Jungle,Many
Bard,369.0,1963.0,369.0,6.6,0.0,80.0,25218,9227,Other,Few
Brand,4291.0,10301.0,4291.0,4.75,3.0,35.0,72989,10230,Other,Few
Talon,2284.0,25424.0,2284.0,4.75,0.0,32.0,301736,17180,TopLane_Jungle,Few
Pyke,1892.0,5352.0,1892.0,6.0,1.0,23.0,40014,13660,Other,Few
Brand,0.0,0.0,0.0,0.8,0.0,7.0,37258,5066,Other,Few
Elise,0.0,6362.0,0.0,1.6666666666666667,0.0,26.0,116532,10980,TopLane_Jungle,Few
Maokai,412.0,835.0,412.0,1.6666666666666667,1.0,75.0,34231,8088,Other,Few
Jinx,404.0,820.0,404.0,1.0,0.0,12.0,65007,7129,Other,Many
Zilean,533.0,1100.0,533.0,4.0,0.0,69.0,43069,9066,Other,Few
Yone,3585.0,17651.0,3585.0,1.5714285714285714,2.0,20.0,210588,13767,Other,Many
Lux,0.0,771.0,0.0,1.6,0.0,24.0,147516,11269,Other,Many
